Date,FXE,EWJ,GLD,QQQ,SPY,SHV,DBA,USO,ILF,EPP,FEZ
2013/3/12,129.2400055,37.05538559,154.1900024,63.39655304,132.7123413,104.1475906,25.71656036,266.0799866,36.20553589,36.46399307,27.37877655
2013/3/13,128.5099945,37.26875687,153.6600037,63.31349945,132.8999023,104.1475906,25.58992767,265.519989,35.58621979,36.1529007,27.23653984
2013/3/14,128.9900055,37.48213196,153.6799927,63.52570343,133.6074371,104.1475906,25.67759895,267.3599854,35.52917862,36.09502029,27.61581421
2013/3/15,129.5399933,37.8377533,154,63.34909439,133.4310608,104.1475906,25.52173996,268.7999878,35.23581314,36.32653427,27.58414078
2013/3/18,128.25,37.65993881,155.3800049,63.21038437,132.6946411,104.1381607,25.28795242,269.2000122,34.97505188,35.87073135,26.99825287
2013/3/19,127.8099976,37.87331009,156.0800018,63.09018707,132.3863678,104.1381607,25.26847076,264.5599976,34.90172195,35.43663788,26.76865387
2013/3/20,128.3300018,38.15779877,155.3699951,63.53403473,133.3111877,104.1381607,25.46329117,267.6000061,34.99134827,35.61027145,27.20410347
2013/3/21,127.8700027,38.15779877,156.25,62.81277847,132.1723633,104.1475906,25.47303391,264.3999939,34.77947617,35.47280884,26.81614876
2013/3/22,128.7700043,38.30005264,155.5500031,63.42305374,133.2340851,104.1570282,25.43407059,268.8800049,34.93431473,35.85626221,27.14869308
2013/3/25,127.4599991,37.9444313,155.2400055,63.1919136,132.6775208,104.1475906,25.42432976,270.7999878,34.76317596,35.66091919,26.40444565
2013/3/26,127.5,38.30005264,154.7200012,63.53403473,133.7393188,104.1475906,25.49251556,275.6000061,35.22766113,35.92138672,26.38862038
2013/3/27,126.6600037,38.47784805,155.3600006,63.61722946,133.7393188,104.1570282,25.5996685,276.3999939,35.38249207,36.00819778,25.95315742
2013/3/28,127.0899963,38.40673447,154.4499969,63.77442551,134.1503296,104.1475906,25.22950554,278,35.56992722,35.95755005,26.15900993
2013/4/1,127.3399963,36.91314316,154.6699982,63.33983231,133.6194458,104.1381607,25.19054222,277.4400024,35.24396896,35.8273201,26.00858498
2013/4/2,127.0500031,37.37543869,152.4299927,63.83914566,134.2787933,104.1381607,25.12235451,277.2000122,35.10543442,36.06607819,26.4598732
2013/4/3,127.3799973,37.23319244,150.7299957,63.25661469,132.9172516,104.1475906,25.24898911,270.0799866,34.72243881,35.67539215,26.2698555
2013/4/4,128.2799988,38.76234818,150.2899933,63.27511215,133.4567413,104.1475906,25.17105865,267.1199951,34.64910126,35.70432281,26.41236496
2013/4/5,128.9799957,38.97572327,152.8099976,62.74803925,132.8573456,104.1475906,25.07364845,266.2399902,34.99134827,35.24129105,26.19068527
2013/4/8,128.9299927,39.36689758,152.1600037,63.08094025,133.7564545,104.1570282,25.10287285,267.9200134,35.03209305,35.44387817,26.30152702
2013/4/9,129.7100067,39.04684067,153.3399963,63.50628662,134.2188263,104.1475906,25.21976471,269.1199951,35.60251617,35.92860794,26.42028427
2013/4/10,129.5599976,39.86476517,150.75,64.74533844,135.862854,104.1570282,25.09313011,270.6400146,35.87142563,36.2252388,26.98242378
2013/4/11,129.8500061,40.32707214,151.0500031,64.7175827,136.3080902,104.1570282,25.11261368,267.6799927,35.74104309,36.41334534,27.18035507
2013/4/12,129.8699951,40.39818573,143.9499969,64.67137146,135.9741211,104.1570282,25.2782135,260.2399902,35.56176376,36.27589417,27.02993011
2013/4/15,129.1799927,40.07813644,131.3099976,63.39530182,132.8230896,104.1570282,24.80089569,251.9199982,34.18460846,35.08213043,26.37278938
2013/4/16,130.6499939,40.46931839,132.8000031,64.23677063,134.7839355,104.1570282,25.11261368,254.0800018,34.78762817,35.82008743,26.88741493
2013/4/17,129.1600037,40.1848259,132.8699951,62.97921753,132.8145905,104.1570282,25.17105865,248.0800018,33.94829559,35.42939758,25.96108055
2013/4/18,129.3899994,39.9003334,134.3000031,62.11003494,131.9839783,104.1475906,25.25872993,253.1199951,33.91569138,35.26299667,25.93732643
2013/4/19,129.4700012,40.32707214,135.4700012,62.96071243,133.1313477,104.1570282,25.29769516,251.1199951,34.29054642,35.47280884,26.15109444
2013/4/22,129.4600067,40.29151154,137.8999939,63.60800552,133.722229,104.1570282,25.12235451,254.5599976,34.3312912,35.68985367,26.37278938
2013/4/23,128.8399963,40.68267822,136.8800049,64.21826935,135.1007385,104.1475906,24.91778946,254.8800049,34.77947617,36.04436493,26.99825287
2013/4/24,129.0200043,40.93161774,138.3699951,64.19054413,135.1863861,104.1475906,24.98597717,261.2799988,34.87726974,36.4856987,27.39411926
2013/4/25,128.8899994,41.14500046,141.6300049,64.53265381,135.7343903,104.1570282,25.17105865,266,34.99950027,36.70998383,27.29119873
2013/4/26,129.1799927,41.038311,140.9100037,64.32924652,135.4946136,104.1570282,25.04442406,264.9599915,34.42093658,36.57251358,27.37038231
2013/4/29,129.8099976,41.28722763,142.3000031,64.92102051,136.4022827,104.1570282,25.38536453,268.8800049,34.64910126,37.0861969,27.9720974
2013/4/30,130.5299988,41.60729218,142.7700043,65.39259338,136.7276459,104.1664734,25.54122162,265.2799988,35.30915451,37.33217621,27.94042206
2013/5/1,130.6600037,41.14500046,141.1100006,65.08746338,135.5289307,104.1475906,25.39510536,259.1199951,34.79578018,36.77510071,27.73457146
2013/5/2,129.4799957,41.3228035,141.9199982,65.91040802,136.7876434,104.1475906,25.62889099,267.9200134,35.06468964,36.91979218,27.92458916
2013/5/3,129.9900055,41.89178848,142.0899963,66.68714142,138.1746826,104.1570282,25.54122162,272.0799866,35.48843002,37.24536896,28.41546631
2013/5/6,129.5800018,41.71397781,142.1499939,66.94605255,138.5257874,104.1570282,25.35614204,273.1199951,35.3010025,37.06449127,28.29670715
2013/5/7,129.6000061,41.78509903,140.3800049,66.90904236,139.227951,104.1570282,25.3756218,272.0799866,35.73290253,36.91979218,28.46297264
2013/5/8,130.3800049,42.14072418,142.4600067,67.23269653,139.8615265,104.1570282,25.28795242,275.2000122,35.77363968,37.18748856,28.86675262
2013/5/9,129.1600037,41.82066345,140.8099976,67.1402359,139.4676971,104.1664734,25.38536453,273.3599854,35.38249207,36.81850815,28.47880554
2013/5/10,128.6699982,41.82066345,139.6000061,67.54709625,139.921524,104.1664734,25.12235451,273.1199951,35.17063522,36.76786041,28.5975666
2013/5/13,128.5299988,42.35409546,138.4299927,67.63031006,140.0327759,104.1664734,25.2782135,270.8800049,35.05654144,36.57975006,28.45503998
2013/5/14,128.1900024,42.63858414,137.8099976,67.98168182,141.4799042,104.1664734,25.23924637,268.480011,34.87726974,36.61592484,28.57380676
2013/5/15,127.6100006,43.0297699,134.6300049,68.12039948,142.2419434,104.1664734,24.99571991,268.8800049,34.87726974,36.43505478,28.5975666
2013/5/16,127.6299973,42.38965607,134.0899963,68.04640198,141.5740814,104.1570282,24.83012009,270.9599915,34.77132797,36.06607819,28.41546631
2013/5/17,127.1299973,43.06533432,131.0700073,68.70291138,142.9440918,104.1570282,24.71322823,273.6799927,34.82022858,36.07330322,28.74799347
2013/5/20,127.7399979,43.34981918,135.1199951,68.60122681,142.9355469,104.1570282,24.73270798,275.519989,34.82837677,36.44952393,28.80342484
2013/5/21,127.8899994,43.5987587,132.8800049,68.67518616,143.1410522,104.1570282,24.69374466,272.8800049,34.74688339,36.17459869,28.81925201
2013/5/22,127.3799973,43.13644791,131.9400024,68.07415009,142.0792999,104.1570282,24.6450367,267.6799927,34.40462875,35.60303497,28.56589699
2013/5/23,128.2299957,41.3228035,134.6100006,67.91694641,141.6682739,104.1475906,24.70348549,268.3200073,34.40462875,35.33533859,28.55797958
2013/5/24,128.1600037,40.57601166,133.7599945,67.87997437,141.5484467,104.1570282,24.65477943,266.9599915,34.25795364,34.44544601,28.50256348
2013/5/28,127.4599991,40.32707214,133.4900055,68.32382202,142.3961182,104.1475906,24.75219154,270.3200073,34.10311508,34.53227234,28.80342484
2013/5/29,128.2100067,39.65140152,134.8300018,68.00019073,141.471344,104.1475906,24.86908531,264.7999878,33.41046524,34.27905273,28.68465424
2013/5/30,129.2100067,39.4380188,136.6999969,68.36077118,141.9936676,104.1475906,24.83986092,266,33.50009918,34.26457977,28.9617672
2013/5/31,128.7799988,38.54898453,133.9199982,67.73199463,139.9557495,104.1570282,24.83012009,260.8800049,32.99487305,33.53385544,28.33629227
2013/6/3,129.5200043,38.08668137,136.5099945,67.85222626,140.7264099,104.1664734,25.04442406,265.2799988,33.14970016,34.16328812,28.61340523
2013/6/4,129.6199951,39.18909836,135.2299957,67.50085449,140.0499268,104.1664734,25.05416489,265.6000061,32.8889389,33.80877304,28.407547
2013/6/5,129.6999969,37.69549942,135.5200043,66.62240601,138.0891113,104.1664734,24.86908531,266.0799866,32.21258545,32.81035995,27.98792458
2013/6/6,131.2400055,37.65993881,136.5299988,66.94605255,139.3392639,104.1664734,25.12235451,268.9599915,32.53852844,33.02741241,28.17794418
2013/6/7,130.9600067,39.11797333,133.2799988,67.86146545,141.1117249,104.1570282,25.151577,273.2799988,32.25331497,32.83930206,28.47880554
2013/6/10,131.3300018,39.61583328,133.9400024,67.8891983,141.1117249,104.1664734,25.07364845,272,31.91921616,32.49925995,28.47088242
2013/6/11,131.9199982,38.83347702,133.25,67.21422577,139.6560516,104.1570282,25.11261368,270.3200073,31.35693932,32.08686447,28.11460876
2013/6/12,132.0700073,38.94016647,134.25,66.43749237,138.5001221,104.1475906,24.91778946,272.2399902,30.92505646,32.01451492,28.01168251
2013/6/13,132.3600006,39.86476517,133.7400055,67.27894592,140.6065063,104.1570282,24.82037926,274.6400146,31.50362206,32.83930206,28.37587738
2013/6/14,132.2200012,38.62010956,134.4299927,66.83509827,139.7245178,104.1664734,24.68400383,277.9200134,31.28359604,32.68012619,28.06709862
2013/6/17,132.5299988,39.65140152,133.7700043,67.48235321,140.8034363,104.1664734,24.69374466,278.0799866,31.16952324,33.23722076,28.51047516
2013/6/18,132.7299957,40.32707214,132.1300049,68.03716278,141.9166107,104.1570282,24.73270798,279.6799927,31.02284241,33.21551514,28.66882133
2013/6/19,131.5700073,39.82920456,130.5899963,67.27894592,139.9557495,104.1570282,25.00546074,278.2399902,30.05311584,32.38350296,27.9720974
2013/6/20,130.9299927,38.19335938,123.5999985,65.67925262,136.4878845,104.1475906,24.56711006,269.0400085,28.84708977,30.90757561,26.91907501
2013/6/21,130.0399933,39.58026886,125.0500031,65.33046722,136.9260406,104.1475906,24.6450367,265.8399963,29.05895615,31.29825783,26.74720383
2013/6/24,130.0200043,38.47784805,123.9300003,64.68115997,135.1958466,104.1570282,24.56711006,269.1199951,28.61891174,30.92928314,26.30127716
2013/6/25,129.75,38.97572327,123.4700012,65.15424347,136.4956207,104.1570282,24.61581612,269.9200134,29.18146896,31.5731926,26.55261612
2013/6/26,128.8600006,38.79791641,118.2799988,65.73861694,137.8471375,104.1475906,24.65477943,270.3999939,29.87014008,31.90599632,26.93367767
2013/6/27,129.1600037,39.75151825,115.9400024,66.01690674,138.6562347,104.1475906,24.59633446,274.6400146,30.47584152,32.2623291,27.08773041
2013/6/28,128.9299927,40.07296371,119.1100006,66.10967255,138.0881042,104.1381607,24.25539398,273.4400024,30.50073624,31.81136513,26.86070633
2013/7/1,129.4199982,40.57297516,121.1299973,66.51783752,138.8973083,104.1570282,24.14824295,277.3599854,30.60029793,31.70046997,27.12015533
2013/7/2,128.5200043,40.8586998,120.0500031,66.54560089,138.7681732,104.1570282,24.13850021,281.6799927,29.60462761,31.7743969,26.66612053
2013/7/3,128.8800049,40.89442062,120.7399979,66.81465912,138.8283539,104.1570282,24.25539398,286.7200012,29.49676514,31.41215324,26.59315491
2013/7/5,127.0999985,41.43016052,118.0899963,67.32481384,140.3261871,104.1664734,23.99238205,292.480011,29.12338829,31.61175728,26.69045067
2013/7/8,127.4700012,41.14443588,119.5100021,67.38973236,141.1266937,104.1664734,24.04109001,291.2799988,29.18976974,31.78179932,27.12015533
2013/7/9,126.6399994,41.35872269,120.6200027,67.79785919,142.1424408,104.1664734,24.30410004,294.1600037,29.40549469,32.40278625,27.0958271
2013/7/10,127.5999985,41.21586227,120.9499969,68.18747711,142.1940765,104.1664734,24.33332253,299.4400024,28.99063873,32.16621399,27.25798225
2013/7/11,129.7799988,42.43019104,124.2399979,69.54175568,144.1309052,104.1475906,24.46969986,296.0799866,29.81206512,33.20861435,28.00388718
2013/7/12,129.4299927,42.35876846,124.1299973,69.84784698,144.1911011,104.1570282,24.17746544,300.480011,29.44698715,32.72807693,27.80119705
2013/7/15,129.4400024,42.75163269,124.1800003,70.00556946,144.7420654,104.1475906,24.24565125,301.3599854,30.23521996,32.93507385,27.92281342
2013/7/16,130.4100037,42.39448166,124.8899994,69.91279602,144.1997375,104.1570282,24.44047546,299.8399963,29.98629761,33.1716423,27.93091965
2013/7/17,129.9499969,42.78735352,123.3199997,70.08905792,144.5699005,104.1664734,24.37228775,302.3999939,30.48413658,33.16425705,27.97145653
2013/7/18,129.8200073,43.00164413,124.0100021,69.91279602,145.3617706,104.1570282,24.46969986,306.7200012,30.58370781,33.06075287,28.32819366
2013/7/19,130.1699982,42.68019867,125.1100006,69.18927002,145.6199951,104.1570282,24.41125107,307.6000061,30.16054535,33.00899887,28.41737938
2013/7/22,130.5899963,42.78735352,128.8399963,69.39331818,145.9040985,104.1475906,24.47943878,303.3599854,30.69157219,33.3269043,28.56331444
2013/7/23,130.9700012,42.75163269,129.7100067,68.88316345,145.5942535,104.1475906,24.35280609,304.7200012,31.0234623,33.54128647,28.66871071
2013/7/24,130.6699982,42.39448166,127.4800034,69.10577393,145.0605316,104.1570282,24.1677227,299.2000122,30.54222107,33.34907913,28.89573669
2013/7/25,131.5599976,41.60873413,128.6699982,69.54175568,145.4134216,104.1570282,24.11901855,300.6400146,30.74965096,33.6152153,29.10653305
2013/7/26,131.5200043,40.64440918,128.7799988,69.91279602,145.5683594,104.1570282,24.04109001,297.6799927,30.75794601,33.79264832,29.16328239
2013/7/29,131.3399963,39.75151825,128.4700012,69.7829361,145.1207733,104.1570282,23.98264313,297.0400085,30.24351692,33.58564758,29.01734543
2013/7/30,131.3000031,40.10868454,128.1199951,70.15396881,145.1207733,104.1475906,23.9436779,293.3599854,29.96141624,33.23817825,29.06599045
2013/7/31,131.7400055,40.07296371,127.9599991,70.28382874,145.2241058,104.1664734,23.99238205,298.8800049,30.0194912,33.00899887,29.24436378
2013/8/1,130.7400055,41.18014908,126.6100006,70.99809265,146.9026031,104.1570282,23.77807999,306.1600037,30.54222107,33.23078918,29.65785217
2013/8/2,131.5500031,41.82303619,126.3600006,71.39693451,147.1522675,104.1570282,23.73911476,303.519989,30.69157219,33.4008255,29.77135658
2013/8/5,131.3099976,41.93017578,125.6999969,71.44332886,146.937088,104.1664734,23.82678223,302.6400146,30.26011658,33.29732513,29.64974594
2013/8/6,131.7400055,41.96588898,123.9700012,71.01662445,146.1020508,104.1664734,23.83652496,299.6799927,29.92821884,33.21600342,29.52002335
2013/8/7,132.0700073,41.18014908,124.1500015,70.88677979,145.6286774,104.1664734,23.98264313,296.0799866,29.85355377,32.77243805,29.65785217
2013/8/8,132.5399933,40.96585464,126.8600006,71.23925781,146.1623383,104.1664734,24.15798187,294.7200012,30.75794601,33.54128647,30.07946014
2013/8/9,132.1199951,41.00157547,126.8600006,70.95172119,145.7406006,104.1570282,24.14824295,300.7200012,30.95709229,33.63739395,30.05513191
2013/8/12,131.7100067,40.96585464,129.1300049,71.11868286,145.5683594,104.1664734,24.47943878,302.0799866,30.8160305,33.87396622,29.9497242
2013/8/13,131.3300018,41.32301331,127.7399979,71.51751709,145.9987946,104.1664734,24.30410004,303.2000122,30.72476196,34.12532806,30.08755493
2013/8/14,131.2899933,41.10871506,129,71.24852753,145.2498779,104.1570282,24.49892044,304.7200012,30.66667938,34.09575653,30.1037693
2013/8/15,132.2299957,40.53726959,131.6900024,70.04266357,143.2184448,104.1664734,24.6450367,305.9200134,30.54222107,33.78525162,30.08755493
2013/8/16,132,40.53726959,132.5800018,70.01483917,142.7449951,104.1664734,24.48918152,307.2000122,30.05267906,33.83700562,30.23349953
2013/8/19,132.0399933,40.43012238,132.0099945,69.89424133,141.8325653,104.1475906,24.69374466,305.3599854,29.58803749,33.49692535,29.84432411
2013/8/20,132.8899994,40.07296371,132.4499969,70.20037842,142.5298157,104.1664734,24.45995903,300.1600037,29.65441704,33.24557877,29.78757477
2013/8/21,132.2100067,39.50151443,132.0700073,69.95917511,141.6517944,104.1475906,24.33332253,297.3599854,28.9408474,32.79461288,29.47948837
2013/8/22,132.2100067,39.75151825,132.8099976,70.64558411,142.9429932,104.1475906,24.0703125,300.3200073,29.35570908,33.04597473,29.94161606
2013/8/23,132.5200043,40.43012238,134.8999939,71.11868286,143.4250031,104.1475906,24.27487564,303.6000061,30.13565063,33.26036072,30.13620377
2013/8/26,132.3600006,39.9658165,135.4499969,71.15578461,142.8913116,104.1570282,24.75219154,303.6799927,29.54654884,33.07554245,29.9254055
2013/8/27,132.5500031,39.53722763,136.75,69.69945526,140.5930634,104.1664734,24.53788757,310.9599915,29.02382469,32.69111252,29.11463737
2013/8/28,132.0500031,39.64437866,136.7100067,69.96846008,141.0923157,104.1664734,24.60607529,312.6400146,28.99063873,32.63936234,29.0497818
2013/8/29,131.0800018,39.60865402,135.8699951,70.46009064,141.3160706,104.1664734,24.47943878,308.6400146,28.97403717,32.66893005,28.93626595
2013/8/30,130.8399963,38.82291412,134.6199951,70.00556946,140.8684692,104.1664734,24.43073463,307.8399963,29.02382469,32.75025177,28.59574699
2013/9/3,130.4199982,39.78724289,136.4199982,70.4044342,141.5054626,104.1759644,24.46969986,310.0799866,29.29763412,33.59304047,28.87141037
2013/9/4,130.7799988,40.39440536,134.6600037,71.15578461,142.6761322,104.1759644,24.43073463,306.7200012,29.38060379,33.95528793,29.02544785
2013/9/5,129.8300018,40.28725433,132.1999969,71.27635193,142.8569031,104.1664734,24.51840401,309.519989,29.91161919,33.88136292,28.96059036
2013/9/6,130.3999939,40.43012238,134.1499939,71.35984039,142.9257813,104.1759644,24.63529778,314.8800049,30.51733017,34.08835983,29.29301262
2013/9/9,131.2599945,41.4658699,133.9100037,72.194664,144.2944489,104.1664734,24.61581612,311.519989,31.40513229,34.60586548,29.63352394
2013/9/10,131.3399963,41.78731155,131.7400055,72.54717255,145.3617706,104.1759644,24.73270798,306.7200012,31.70384026,34.95331955,30.09566689
2013/9/11,131.8000031,41.50159454,131.6999969,72.40803528,145.8180084,104.1664734,24.78141403,307.8399963,31.74532127,35.07160187,30.38753891
2013/9/12,131.6300049,41.21586227,127.6699982,72.36164856,145.4306641,104.1759644,24.96649551,310.9599915,31.23089218,34.7019577,30.22538567
2013/9/13,131.6799927,41.43016052,127.8199997,72.40803528,145.7577362,104.1759644,24.83012009,310.7999878,31.4383316,34.77589417,30.39565277
2013/9/16,131.9900055,41.96588898,126.4499969,72.21323395,146.6013336,104.1664734,24.68400383,304.8800049,31.62086487,35.16771317,30.64698601
2013/9/17,132.2200012,41.78731155,126.5,72.6955719,147.2555389,104.1664734,24.46969986,301.9200134,31.83659554,35.4116745,30.78482819
2013/9/18,133.6799927,43.07308197,132.0099945,73.56750488,148.9598846,104.1759644,24.69374466,309.4400024,33.35499191,36.35055923,31.72530937
2013/9/19,133.8699951,42.85878754,131.75,73.74375153,148.7102661,104.1759644,24.70348549,304.6400146,33.01480484,36.06964111,31.5793705
2013/9/20,133.8300018,42.50162125,127.9599991,73.49069214,147.670578,104.1759644,24.46969986,302.1600037,32.3261261,35.64084625,31.36237907
2013/9/23,133.5500031,42.64448929,127.5500031,73.34182739,146.9872131,104.1759644,24.53788757,298.1600037,32.78247833,35.75914001,31.26485825
2013/9/24,133.3099976,42.68019867,127.6600037,73.34182739,146.6412201,104.1759644,24.66452026,297.7600098,32.49207687,35.54475403,31.33800316
2013/9/25,133.8699951,42.57305145,128.7899933,73.09064484,146.2173615,104.1853943,24.74245071,295.0400085,32.29294205,35.62606812,31.45989799
2013/9/26,133.4299927,43.25165558,127.7900009,73.65815735,146.7796326,104.1853943,24.83012009,296.6400146,32.14359283,35.80348587,31.44363976
2013/9/27,133.8099976,42.93022156,128.9700012,73.56511688,146.1049347,104.1853943,24.78141403,295.6799927,31.92786026,35.61867523,31.4517765
2013/9/30,133.8500061,42.57305145,128.1799927,73.38837433,145.3264618,104.1759644,24.63529778,294.7999878,31.75362587,35.22685623,31.21609306
2013/10/1,133.9299927,42.39448166,124.5899963,74.1326828,146.4769135,104.1664734,24.58659172,293.4400024,32.22657013,35.56692123,31.59807396
2013/10/2,134.4600067,42.18019485,127.0599976,74.10474396,146.3385315,104.1570282,24.65477943,299.3599854,32.41740417,35.57431412,31.67120552
2013/10/3,134.8200073,41.85874939,127.1800003,73.23949432,144.9891205,104.1570282,24.67426109,297.1199951,32.04402542,35.44124985,31.44363976
2013/10/4,134.1000061,41.93017578,126.5299988,73.87217712,146.0876617,104.1664734,24.82037926,298.480011,32.31783676,35.69999695,31.63056946
2013/10/7,134.3399963,41.14443588,127.6399994,73.25810242,144.8247375,104.1570282,25.00546074,297.1199951,32.08551407,35.17510605,31.51678658
2013/10/8,134.3099976,41.00157547,127.4000015,71.84392548,143.1380615,104.1570282,24.99571991,298.480011,31.73703194,35.0124588,31.27297974
2013/10/9,133.8099976,41.96588898,126.1100006,71.62063599,143.2418518,104.1381607,24.90804863,292.3999939,31.82830429,35.14553452,31.37050247
2013/10/10,133.7799988,42.57305145,124.2699966,73.13716888,146.329834,104.1381607,24.91778946,296.7999878,32.53355789,35.74435806,32.1425705
2013/10/11,134.0700073,42.64448929,122.5999985,73.71396637,147.2726288,104.1475906,24.93727303,294,32.82396698,36.06964111,32.17508698
2013/10/14,134.2400055,42.71593094,122.8300018,74.2350235,147.8608704,104.1381607,24.97623634,294.9599915,33.10607529,36.13617706,32.31324768
2013/10/15,133.7400055,42.35876846,123.7300034,73.94657898,146.7882843,104.1192169,25.02494431,291.7600098,32.81567001,35.93656921,32.20759964
2013/10/16,133.8200073,42.75163269,123.5400009,74.78392792,148.8383331,104.128685,25.06390572,295.3599854,33.22223663,36.29142761,32.52454758
2013/10/17,135.3500061,43.10879135,127.4199982,75.21190643,149.8330383,104.1570282,25.07364845,291.0400085,33.47945404,36.6684494,32.90652084
2013/10/18,135.3699951,43.14450836,126.8499985,76.43067169,150.8450775,104.1664734,25.02494431,291.6000061,33.30520248,37.08245087,33.09344101
2013/10/21,135.3600006,43.18022537,126.9800034,76.59816742,150.8536987,104.1664734,25.04442406,287.519989,33.44625854,37.01591873,33.04466629
2013/10/22,136.3399963,43.39451981,129.3399963,76.70982361,151.7273865,104.1570282,25.10287285,283.2799988,33.77815628,37.40773773,33.42665863
2013/10/23,136.3099976,42.50162125,128.6900024,76.24460602,151.0007935,104.1664734,24.95675468,279.6000061,33.08948135,36.89024353,33.16659164
2013/10/24,136.5399933,42.93022156,129.8999939,76.57956696,151.5024414,104.1664734,24.86908531,279.9200134,32.93183136,36.92720795,33.43477631
2013/10/25,136.5800018,42.28733444,130.4600067,77.12848663,152.194458,104.1664734,24.88856697,282.5599976,33.18904114,37.07506561,33.41040421
2013/10/28,136.3800049,42.43019104,130.5599976,77.14709473,152.436676,104.1475906,24.75219154,284.3999939,33.53753662,37.07506561,33.19911194
2013/10/29,135.9700012,42.75163269,129.7700043,77.27735138,153.2497406,104.1475906,24.66452026,283.2799988,33.52923584,36.8458786,33.41852951
2013/10/30,135.8399963,42.75163269,129.6000061,77.20293427,152.4885406,104.1570282,24.5476284,278.7999878,33.47945404,36.77935028,33.21534348
2013/10/31,134.2899933,42.53734207,127.7399979,77.02614594,152.0560608,104.1570282,24.40151024,277.519989,32.99821091,36.75716782,33.18284225
2013/11/1,133.4499969,42.07304001,126.9499969,77.04475403,152.4193878,104.1475906,24.26513481,273.0400085,32.86545181,36.77194977,32.9552803
2013/11/4,133.7400055,42.10874939,126.8099976,77.15638733,152.955658,104.1475906,24.25539398,272.3200073,33.2305336,36.89024353,33.06905746
2013/11/5,133.2700043,41.75160217,126.5599976,77.24011993,152.4712524,104.1475906,24.3235817,269.3599854,32.30953598,36.75716782,32.60582352
2013/11/6,133.7700043,42.32304764,127.1999969,77.22151184,153.2497406,104.1475906,24.1969471,273.519989,32.36761856,36.9863472,32.98779297
2013/11/7,132.7400055,41.53730011,126.1600037,75.7701416,151.312149,104.1475906,24.15798187,271.7600098,31.71213341,36.47623825,32.30512619
2013/11/8,132.1300049,41.85874939,124.2799988,76.79355621,153.3535767,104.1475906,24.23591042,272.0799866,31.39683723,36.61670303,32.40264893
2013/11/11,132.6699982,41.78731155,123.8700027,76.67261505,153.3795013,104.1570282,24.1969471,274.0799866,31.22260475,36.3727417,32.69521713
2013/11/12,132.8899994,42.32304764,122.4499969,76.79355621,153.0680695,104.1664734,24.1969471,269.1199951,31.05665398,36.01049423,32.51642227
2013/11/13,133.1499939,42.64448929,122.8499985,77.72393036,154.2963409,104.1664734,24.14824295,271.2000122,31.30556488,35.92178726,32.66271591
2013/11/14,133.1300049,43.00164413,124.2699966,77.96580505,155.0662384,104.1664734,24.08979416,271.4400024,31.93616486,36.05485153,32.77648544
2013/11/15,133.4199982,43.60881042,124.3199997,78.11469269,155.7409058,104.1570282,24.10927582,271.0400085,32.38420868,36.50582123,32.89027023
2013/11/18,133.5399933,43.53738022,122.9000015,77.35176086,155.1959381,104.1570282,24.04109001,268.9599915,32.64972687,36.50582123,33.06905746
2013/11/19,133.9100037,43.28737259,122.9499969,77.12848663,154.8585815,104.1570282,24.06057358,269.7600098,32.24315643,36.38013458,32.87401581
2013/11/20,132.8200073,43.28737259,120.1200027,76.94239807,154.3742218,104.1664734,24.10927582,269.0400085,31.99424934,35.93656921,32.50016785
2013/11/21,133.1999969,43.46595001,119.9400024,77.72393036,155.6197662,104.1664734,24.1969471,273.3599854,31.80341339,35.87742615,32.83337021
2013/11/22,133.9799957,43.43023682,119.9199982,78.14260101,156.3982849,104.1664734,24.08979416,272.3200073,32.14359283,35.87742615,33.12595749
2013/11/25,133.6999969,43.10879135,120.4599991,78.32867432,156.2425995,104.1664734,24.11901855,270.5599976,31.58767891,35.73696136,33.08531952
2013/11/26,134.1699982,42.93022156,119.8199997,78.73805237,156.2858582,104.1664734,24.08979416,269.519989,31.38854027,35.76652527,33.26411819
2013/11/27,134.1999969,43.10879135,119.4599991,79.28696442,156.6664429,104.1664734,24.09953499,265.519989,31.50469971,35.7147789,33.40227509
2013/11/29,134.3300018,43.07308197,120.6999969,79.76144409,156.5626373,104.1570282,24.1969471,267.6799927,31.72873116,35.54475403,33.45915985
2013/12/2,133.8800049,42.96593475,117.5800018,79.528862,156.1560974,104.1475906,24.14824295,269.4400024,30.79943275,35.27120972,33.2072258
2013/12/3,134.3600006,42.78735352,117.9599991,79.46374512,155.4814301,104.1475906,24.17746544,276.0799866,30.558815,35.22685623,32.7602272
2013/12/4,134.3300018,42.46591949,119.9599991,79.53816223,155.4640961,104.1570282,24.09953499,279.0400085,30.45094681,35.18250275,32.47579193
2013/12/5,135.1600037,42.10874939,118.3000031,79.43583679,154.7807159,104.1664734,23.92419624,279.4400024,30.47584152,34.78328323,32.19946671
2013/12/6,135.4900055,42.64448929,118.5500031,80.01267242,156.5107422,104.1664734,24.01186562,280.3999939,30.83262825,35.02725601,32.74398041
2013/12/9,135.8399963,42.64448929,119.7200012,80.33828735,156.9085999,104.1570282,24.00212479,279.2799988,31.08154297,34.69457245,32.80085373
2013/12/10,136.1300049,42.71593094,121.8199997,80.28249359,156.3463745,104.1664734,24.02160645,282.480011,31.13132668,34.65021515,32.57331467
2013/12/11,136.3099976,42.32304764,120.8600006,79.24975586,154.5904694,104.1664734,24.02160645,279.8399963,30.37627792,34.00703812,32.32949448
